X,Y,FID,ID,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCE_DAT,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD,DATE_CREAT
-90.393602637999948,38.19666945500007,1998,0008463019,Jefferson Regional Medical Center,1400 Highway 61 South,Not Available,Crystal City,MO,63019,Not Available,(636) 933-1102,General Acute Care Hospital,Open,251,Jefferson,29099,US,38.1967,-90.3936,622210,General Medical And Surgical Hospitals,http://gis.dhss.mo.gov/Website/AGS_healthFacility/healthFacility.html,2013-02-15T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.mercy.net/newsroom-mercy-hospital-jefferson,H052,Not Available,29,Non-profit,0,251,Not Available,Y,2013-03-07T00:00:00.000Z
-70.100777215999983,41.275184337000034,1999,0006402554,Nantucket Cottage Hospital,57 Prospect Street,Not Available,Nantucket,MA,02554,Not Available,Not Available,General Acute Care Hospital,Open,19,Nantucket,25019,US,41.2752,-70.1008,622210,General Medical And Surgical Hospitals,"Massachusetts Department of Public Health Office of Emergency Medical Services, MassGIS",2012-10-25T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.nantuckethospital.org,63,Nantucket Cottage Hospital,25,Non-profit,0,19,Not Available,Y,2013-03-12T00:00:00.000Z
-87.567291171999955,37.96798880100004,2000,0013347713,Select Specialty Hospital-Evansville,400 Se 4Th St,Not Available,Evansville,IN,47713,Not Available,(812) 421-2330,Long Term Care Hospital,Open,60,Vanderburgh,18163,US,37.968,-87.5673,622210,General Medical And Surgical Hospitals,http://www.state.in.us/isdh/reports/QAMIS/hosdir/wdirhos.htm,2012-11-06T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,"http://www.selectspecialtyhospitals.com/company/locations/evansvill
e.aspx", 12-009443-1,Not Available,18,Proprietary,0,60,Not Available,Not Available,2012-11-29T00:00:00.000Z
-87.50292615099994,37.96334444900004,2001,0013947750,St Mary'S Medical Center Of Evansville Inc,3700 Washington Ave,Not Available,Evansville,IN,47750,Not Available,(812) 485-4000,General Acute Care Hospital,Open,433,Vanderburgh,18163,US,37.9633,-87.5029,622210,General Medical And Surgical Hospitals,http://www.state.in.us/isdh/reports/QAMIS/hosdir/wdirhos.htm,2012-11-06T00:00:00.000Z,Imagery,2014-03-12T00:00:00.000Z,http://www.stmarys.org, 12-005089-1,Not Available,18,Non-profit,0,433,II,Y,2012-11-29T00:00:00.000Z
-87.399184209999987,39.652902508000068,2002,0016047842,Union Hospital Clinton,801 S Main St,Not Available,Clinton,IN,47842,Not Available,(765) 832-1234,Critical Access,Open,25,Vermillion,18165,US,39.6529,-87.3992,622210,General Medical And Surgical Hospitals,http://www.state.in.us/isdh/reports/QAMIS/hosdir/wdirhos.htm,2012-11-06T00:00:00.000Z,Imagery,2014-03-12T00:00:00.000Z,http://www.uhhg.org/wcch/index.html, 12-005055-1,Not Available,18,Non-profit,0,25,Not Available,Y,2012-11-29T00:00:00.000Z
-87.40904674299999,39.419396156000062,2003,0015747802,Terre Haute Regional Hospital,3901 S Seventh St,Not Available,Terre Haute,IN,47802,Not Available,(812) 232-0021,General Acute Care Hospital,Open,208,Vigo,18167,US,39.4194,-87.409,622210,General Medical And Surgical Hospitals,http://www.state.in.us/isdh/reports/QAMIS/hosdir/wdirhos.htm,2012-11-06T00:00:00.000Z,Imagery,2014-01-24T00:00:00.000Z,http://www.regionalhospital.com, 12-005042-1,Not Available,18,Proprietary,0,208,Not Available,Not Available,2012-11-29T00:00:00.000Z
-87.406975607999982,39.485864576000033,2004,0016147804,Union Hospital Inc,1606 N Seventh St,Not Available,Terre Haute,IN,47804,Not Available,(812) 238-7606,General Acute Care Hospital,Open,310,Vigo,18167,US,39.4859,-87.407,622210,General Medical And Surgical Hospitals,http://www.state.in.us/isdh/reports/QAMIS/hosdir/wdirhos.htm,2012-11-06T00:00:00.000Z,Imagery with Other,2014-03-12T00:00:00.000Z,http://www.uhhg.org, 12-005022-1,Not Available,18,Non-profit,0,310,Not Available,Y,2012-11-29T00:00:00.000Z
-85.815870035999978,40.806916615000027,2005,0016546992,Wabash County Hospital,710 N East St,Not Available,Wabash,IN,46992,Not Available,(260) 563-3131,Critical Access,Open,50,Wabash,18169,US,40.8069,-85.8159,622210,General Medical And Surgical Hospitals,http://www.state.in.us/isdh/reports/QAMIS/hosdir/wdirhos.htm,2012-11-06T00:00:00.000Z,Imagery,2014-03-12T00:00:00.000Z,http://www.wchospital.com, 12-005094-1,Not Available,18,Government - Local,0,50,Not Available,Y,2012-11-29T00:00:00.000Z
-90.002570356999968,32.610806918000037,2006,0006539046,Madison County Medical Center,1421 East Peace Street,Not Available,Canton,MS,39046,Not Available,(601) 859-1331,General Acute Care Hospital,Open,67,Madison,28089,US,32.6108,-90.0026,622210,General Medical And Surgical Hospitals,http://msdh.ms.gov/msdhsite/_static/resources/4662.pdf,2012-11-24T00:00:00.000Z,Geocode,2013-10-02T00:00:00.000Z,http://www.madisonriveroaks.com,License #16-243,Not Available,28,Proprietary,0,67,IV,Not Available,2013-03-27T00:00:00.000Z
-90.470366588,33.184077983000059,2007,0006639038,Patient’s Choice Medical Center of Humphreys County,500 Ccc Road,Not Available,Belzoni,MS,39038,Not Available,(662) 247-3831,General Acute Care Hospital,Open,34,Humphreys,28053,US,33.1841,-90.4704,622210,General Medical And Surgical Hospitals,http://msdh.ms.gov/msdhsite/_static/resources/4662.pdf,2012-11-24T00:00:00.000Z,Geocode,2014-02-10T00:00:00.000Z,http://teamhealthms.com/about_us.html,License #21-169,Not Available,28,Proprietary,0,34,Not Available,Not Available,2013-03-27T00:00:00.000Z
-84.343604973999959,39.25079022200002,2008,0001145242,Bethesda North,10500 Montgomery Road,Not Available,Cincinnati,OH,45242,Not Available,(513) 569-6141,General Acute Care Hospital,Open,375,Hamilton,39061,US,39.2508,-84.3436,622210,General Medical And Surgical Hospitals,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,2012-07-23T00:00:00.000Z,Imagery,2014-03-12T00:00:00.000Z,http://www.trihealth.com,360179,Not Available,39,Non-profit,0,375,III,Y,2012-07-30T00:00:00.000Z
-89.41665947599995,34.787098867000054,2009,0006838635,Alliance Healthcare System,1430 Highway 4 East,Not Available,Holly Springs,MS,38635,Not Available,(662) 252-1212,General Acute Care Hospital,Open,40,Marshall,28093,US,34.7871,-89.4167,622210,General Medical And Surgical Hospitals,http://msdh.ms.gov/msdhsite/_static/resources/4662.pdf,2012-11-24T00:00:00.000Z,Imagery,2013-10-02T00:00:00.000Z,http://www.alliancehealth.us,License # 16-252,Not Available,28,Proprietary,0,40,IV,Not Available,2013-03-27T00:00:00.000Z
-83.20300137299995,35.386010888000037,2010,00075287792795,MedWest-Harris,68 Hospital Rd,Not Available,Sylva,NC,28779,Not Available,(828) 586-7000,General Acute Care Hospital,Open,86,Jackson,37099,US,35.386,-83.203,622210,General Medical And Surgical Hospitals,"NC State Center for Health Statistics, Division of Public Health",2012-07-03T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.medwesthealth.org/locations/harris/medwest-harris.aspx,Not Available,Not Available,37,Non-profit,0,86,Not Available,Not Available,2013-03-22T00:00:00.000Z
-80.82871473799996,35.818428674000074,2011,0006028687,Davis Regional Medical Center,218 Old Mocksville Road,Not Available,Statesville,NC,28687,Not Available,(704) 873-0281,General Acute Care Hospital,Open,149,Iredell,37097,US,35.8184,-80.8287,622210,General Medical And Surgical Hospitals,"NC State Center for Health Statistics, Division of Public Health",2012-07-03T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.davisregional.com,Not Available,Not Available,37,Proprietary,0,149,Not Available,Y,2013-03-22T00:00:00.000Z
-80.878068336999945,35.799261529000034,2012,0008328677,"Iredell Memorial Hospital, Incorporated",557 Brookdale Drive,Not Available,Statesville,NC,28677,Not Available,(704) 878-4500,General Acute Care Hospital,Open,247,Iredell,37097,US,35.7993,-80.8781,622210,General Medical And Surgical Hospitals,"NC State Center for Health Statistics, Division of Public Health",2012-07-03T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.iredellmemorial.org,Not Available,Not Available,37,Non-profit,0,247,Not Available,Y,2013-03-22T00:00:00.000Z
-80.853572295999982,35.549204784000032,2013,0008828117,Lake Norman Regional Medical Center,171 Fairview Road,Not Available,Mooresville,NC,28117,Not Available,(704) 660-4010,General Acute Care Hospital,Open,105,Iredell,37097,US,35.5492,-80.8536,622210,General Medical And Surgical Hospitals,"NC State Center for Health Statistics, Division of Public Health",2012-07-03T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.lnrmc.com,Not Available,Not Available,37,Proprietary,0,105,Not Available,Y,2013-03-22T00:00:00.000Z
-76.995234981999943,36.285431303000053,2014,0009627910,Roanoke-Chowan Hospital,500 South Academy Street,Not Available,Ahoskie,NC,27910,Not Available,(252) 209-3000,General Acute Care Hospital,Open,114,Hertford,37091,US,36.2854,-76.9952,622210,General Medical And Surgical Hospitals,"NC State Center for Health Statistics, Division of Public Health",2012-07-03T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,https://www.vidanthealth.com/roanokechowan/dynamic-detail.aspx?id=449,Not Available,Not Available,37,Non-profit,0,114,Not Available,Not Available,2013-03-22T00:00:00.000Z
-93.37275230399996,43.652360697000056,2015,0004256007,Mayo Clinic Health Sys Albt Le,404 West Fountain Street,Not Available,Albert Lea,MN,56007,Not Available,(507) 373-2380,General Acute Care Hospital,Open,129,Freeborn,27047,US,43.6524,-93.3727,622210,General Medical And Surgical Hospitals,http://www.health.state.mn.us/divs/fpc/directory/fpcdir.html,2012-08-06T00:00:00.000Z,Imagery,2014-03-12T00:00:00.000Z,http://www.almedcenter.org,920,Not Available,27,Non-profit,0,129,Not Available,Y,2012-12-14T00:00:00.000Z
-90.041166988999962,36.235403299000041,2016,0001263857,Twin Rivers Regional Medical Center,1301 First Street,Not Available,Kennett,MO,63857,Not Available,(573) 888-8421,General Acute Care Hospital,Open,116,Dunklin,29069,US,36.2354,-90.0412,622210,General Medical And Surgical Hospitals,http://gis.dhss.mo.gov/Website/AGS_healthFacility/healthFacility.html,2013-02-15T00:00:00.000Z,Imagery,2014-03-12T00:00:00.000Z,http://www.twinriversregional.com/,H140,Not Available,29,Proprietary,0,116,Not Available,Y,2013-03-07T00:00:00.000Z
-91.569352381999977,37.660455950000021,2017,0004765560,Salem Memorial District Hospital,35629 Hwy 72,Not Available,Sullivan,MO,65560,Not Available,(573) 729-6626,General Acute Care Hospital,Open,43,Dent,29065,US,37.6605,-91.5694,622210,General Medical And Surgical Hospitals,http://gis.dhss.mo.gov/Website/AGS_healthFacility/healthFacility.html,2013-02-15T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.smdh.net,H096,Not Available,29,Government - District/Authority,0,43,Not Available,Y,2013-03-07T00:00:00.000Z
-89.572817885999939,33.441381872000065,2018,0007139747,Kilmichael Hospital,301 Lamar Street,Not Available,Kilmichael,MS,39747,Not Available,(662) 262-4311,General Acute Care Hospital,Open,19,Montgomery,28097,US,33.4414,-89.5728,622210,General Medical And Surgical Hospitals,http://msdh.ms.gov/msdhsite/_static/resources/4662.pdf,2012-11-24T00:00:00.000Z,Geocode,2014-02-11T00:00:00.000Z,N/A,License #21-183,Not Available,28,Government - Local,0,19,Not Available,Not Available,2013-03-27T00:00:00.000Z
-89.738551660999988,33.49092559700005,2019,0007238967,Tyler Holmes Memorial Hospital,409 Tyler Holmes Drive,Not Available,Winona,MS,38967,Not Available,(662) 283-4114,General Acute Care Hospital,Open,25,Montgomery,28097,US,33.4909,-89.7385,622210,General Medical And Surgical Hospitals,http://msdh.ms.gov/msdhsite/_static/resources/4662.pdf,2012-11-24T00:00:00.000Z,Imagery,2013-10-02T00:00:00.000Z,http://www.thmh.org/,License #11-209,Not Available,28,Government - Local,0,25,IV,Not Available,2013-03-27T00:00:00.000Z
-87.262811198999941,38.041928632000072,2020,0014047601,St Mary'S Warrick Hospital Inc,1116 Millis Ave,Not Available,Boonville,IN,47601,Not Available,(812) 897-4800,Critical Access,Open,35,Warrick,18173,US,38.0419,-87.2628,622210,General Medical And Surgical Hospitals,http://www.state.in.us/isdh/reports/QAMIS/hosdir/wdirhos.htm,2012-11-06T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.stmarys.org/warrick, 12-005111-1,Not Available,18,Non-profit,0,35,Not Available,Not Available,2012-11-29T00:00:00.000Z
-87.445107775999986,37.974883165000058,2021,0015847630,The Heart Hospital At Deaconess Gateway Llc,4007 Gateway Blvd,Not Available,Newburgh,IN,47630,Not Available,(812) 842-4784,General Acute Care Hospital,Open,0,Warrick,18173,US,37.9749,-87.4451,622210,General Medical And Surgical Hospitals,http://www.state.in.us/isdh/reports/QAMIS/hosdir/wdirhos.htm,2012-11-06T00:00:00.000Z,Imagery,2014-01-23T00:00:00.000Z,http://www.deaconess.com/, 12-011772-1,Not Available,18,Proprietary,0,0,Not Available,Not Available,2012-11-29T00:00:00.000Z
-87.447302062999938,37.97379252700005,2022,0017047630,Women'S Hospital The,4199 Gateway Blvd,Not Available,Newburgh,IN,47630,Not Available,(812) 842-4200,Special Hospital,Open,74,Warrick,18173,US,37.9738,-87.4473,622210,General Medical And Surgical Hospitals,http://www.state.in.us/isdh/reports/QAMIS/hosdir/wdirhos.htm,2012-11-06T00:00:00.000Z,Imagery,2014-01-23T00:00:00.000Z,http://www.deaconess.com, 12-002855-1,Not Available,18,Proprietary,0,74,Not Available,Not Available,2012-11-29T00:00:00.000Z
-87.296701466999934,40.290432114000055,2023,0015447993,St Vincent Williamsport Hospital Inc,412 N Monroe St,Not Available,Williamsport,IN,47993,Not Available,(765) 762-4000,Critical Access,Open,16,Warren,18171,US,40.2904,-87.2967,622210,General Medical And Surgical Hospitals,http://www.state.in.us/isdh/reports/QAMIS/hosdir/wdirhos.htm,2012-11-06T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.stvincent.org, 12-005092-1,Not Available,18,Non-profit,0,16,Not Available,Not Available,2012-11-29T00:00:00.000Z
-84.884284516999955,39.864710013000035,2024,0012047374,Reid Hospital & Health Care Services,1100 Reid Pkwy,Not Available,Richmond,IN,47374,Not Available,(765) 983-3000,General Acute Care Hospital,Open,207,Wayne,18177,US,39.8647,-84.8843,622210,General Medical And Surgical Hospitals,http://www.state.in.us/isdh/reports/QAMIS/hosdir/wdirhos.htm,2012-11-06T00:00:00.000Z,Imagery,2014-03-12T00:00:00.000Z,http://www.reidhosp.com, 12-005044-1,Not Available,18,Non-profit,0,207,Not Available,Y,2012-11-29T00:00:00.000Z
-84.925713754999947,39.838912646000026,2025,0012147374,Richmond State Hospital,498 Nw 18Th St,Not Available,Richmond,IN,47374,Not Available,(765) 966-0511,Psychiatric Hospital,Open,220,Wayne,18177,US,39.8389,-84.9257,622210,"Hospitals, Psychiatric (Except Convalescent)",http://www.state.in.us/isdh/reports/QAMIS/hosdir/wdirhos.htm,2012-11-06T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.richmondstatehospital.org,Not Available,Not Available,18,Government - State,0,220,Not Available,Not Available,2012-11-29T00:00:00.000Z
-86.107079114999962,38.613268825000034,2026,0015147167,St Vincent Salem Hospital Inc,911 N Shelby St,Not Available,Salem,IN,47167,Not Available,(812) 883-5881,Critical Access,Open,25,Washington,18175,US,38.6133,-86.1071,622210,General Medical And Surgical Hospitals,http://www.state.in.us/isdh/reports/QAMIS/hosdir/wdirhos.htm,2012-11-06T00:00:00.000Z,Imagery,2014-03-12T00:00:00.000Z,http://www.stvincent.org/St-Vincent-Salem/Default.aspx, 12-005087-1,Not Available,18,Non-profit,0,25,Not Available,Y,2012-11-29T00:00:00.000Z
-87.447827705999941,41.634446687000036,2027,0011646312,Regency Hospital Of Northwest Indiana,4321 Fir St 4Th Fl,Not Available,East Chicago,IN,46312,Not Available,(219) 392-7790,Long Term Care Hospital,Open,25,Lake,18089,US,41.6344,-87.4478,622210,General Medical And Surgical Hospitals,http://www.state.in.us/isdh/reports/QAMIS/hosdir/wdirhos.htm,2012-11-06T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,"http://www.regencyhospital.com/company/locations/indiananorthwest-
indiana.aspx", 12-003767-1,Not Available,18,Proprietary,0,25,Not Available,Not Available,2012-11-29T00:00:00.000Z
-87.363365225999971,41.463347090000063,2028,0011746410,Regional Mental Health Center,8555 Taft St,Not Available,Merrillville,IN,46410,Not Available,(219) 769-4005,Psychiatric Hospital,Open,16,Lake,18089,US,41.4633,-87.3634,622210,"Hospitals, Psychiatric (Except Convalescent)",http://www.state.in.us/isdh/reports/QAMIS/hosdir/wdirhos.htm,2012-11-06T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.regionalmentalhealth.org/,Not Available,Not Available,18,Proprietary,0,16,Not Available,Not Available,2012-11-29T00:00:00.000Z
-87.448822320999966,41.634789329000057,2029,0013546312,St Catherine Hospital Inc,4321 Fir St,Not Available,East Chicago,IN,46312,Not Available,(219) 392-7004,General Acute Care Hospital,Open,189,Lake,18089,US,41.6348,-87.4488,622210,General Medical And Surgical Hospitals,http://www.state.in.us/isdh/reports/QAMIS/hosdir/wdirhos.htm,2012-11-06T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.stcatherinehospital.org, 12-005008-1,Not Available,18,Non-profit,0,189,Not Available,Not Available,2012-11-29T00:00:00.000Z
-87.260791494999978,41.512749149000058,2030,0013846342,St Mary Medical Center Inc,1500 S Lake Park Ave,Not Available,Hobart,IN,46342,Not Available,(219) 942-0551,General Acute Care Hospital,Open,195,Lake,18089,US,41.5127,-87.2608,622210,General Medical And Surgical Hospitals,http://www.state.in.us/isdh/reports/QAMIS/hosdir/wdirhos.htm,2012-11-06T00:00:00.000Z,Imagery,2014-03-12T00:00:00.000Z,http://www.comhs.org, 12-005786-1,Not Available,18,Non-profit,0,195,Not Available,Y,2012-11-29T00:00:00.000Z
-87.32539937699994,41.444619852000066,2031,0016446307,Vibra Hospital Of Northwestern Indiana,9509 Georgia St,Not Available,Crown Point,IN,46307,Not Available,(219) 472-2200,Long Term Care Hospital,Open,40,Lake,18089,US,41.4446,-87.3254,622210,General Medical And Surgical Hospitals,http://www.state.in.us/isdh/reports/QAMIS/hosdir/wdirhos.htm,2012-11-06T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.vhnwindiana.com/, 12-012131-1,Not Available,18,Proprietary,0,40,Not Available,Not Available,2012-11-29T00:00:00.000Z
-92.977649754999959,43.674484759000052,2032,0004155912,Mayo Clinic Health Sys Austin,1000 First Drive Northwest,Not Available,Austin,MN,55912,Not Available,(507) 433-7350,General Acute Care Hospital,Open,82,Mower,27099,US,43.6745,-92.9777,622210,General Medical And Surgical Hospitals,http://www.health.state.mn.us/divs/fpc/directory/fpcdir.html,2012-08-06T00:00:00.000Z,Imagery,2014-03-12T00:00:00.000Z,http://www.austinmedicalcenter.org,395,Not Available,27,Non-profit,0,82,Not Available,Y,2012-12-14T00:00:00.000Z
-84.601086575999958,41.13439981100003,2033,0000945879,Paulding County Hospital,1035 West Wayne St.,Not Available,Paulding,OH,45879,Not Available,(419) 399-4080,Critical Access,Open,25,Paulding,39125,US,41.1344,-84.6011,622210,General Medical And Surgical Hospitals,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,2012-07-23T00:00:00.000Z,Imagery,2014-02-03T00:00:00.000Z,http://www.pauldingcountyhospital.com,361300,Not Available,39,Government - Local,0,25,Not Available,Not Available,2012-07-30T00:00:00.000Z
-90.404259411999988,32.858894699000075,2034,0011639194,King's Daughters Hospital,823 Grand Avenue,Not Available,Yazoo City,MS,39194,Not Available,(662) 746-2261,General Acute Care Hospital,Open,35,Yazoo,28163,US,32.8589,-90.4043,622210,General Medical And Surgical Hospitals,http://msdh.ms.gov/msdhsite/_static/resources/4662.pdf,2012-11-24T00:00:00.000Z,Geocode,2014-02-10T00:00:00.000Z,http://www.kdhyazoo.com/,License #16-203,Not Available,28,Non-profit,0,35,IV,Not Available,2013-03-27T00:00:00.000Z
-89.642088701999967,34.131255612000075,2035,0011538965,Yalobusha General Hospital,630 S. Main Street,Not Available,Water Valley,MS,38965,Not Available,(662) 473-1411,General Acute Care Hospital,Open,26,Yalobusha,28161,US,34.1313,-89.6421,622210,General Medical And Surgical Hospitals,http://msdh.ms.gov/msdhsite/_static/resources/4662.pdf,2012-11-24T00:00:00.000Z,Imagery,2013-08-30T00:00:00.000Z,http://yalobushageneral.com/,License #11-223,Not Available,28,Government - Local,0,26,Not Available,Not Available,2013-03-27T00:00:00.000Z
-77.952468702999965,35.39848375300005,2036,00117275338001,Wayne Memorial Hospital,2700 Wayne Memorial Drive,Not Available,Goldsboro,NC,27533,Not Available,(919) 736-1110,General Acute Care Hospital,Open,316,Wayne,37191,US,35.3985,-77.9525,622210,General Medical And Surgical Hospitals,"NC State Center for Health Statistics, Division of Public Health",2012-07-03T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.waynehealth.org,Not Available,Not Available,37,Non-profit,0,316,Not Available,Y,2013-03-22T00:00:00.000Z
-81.15791164599996,36.159193039000058,2037,0011828659,Wilkes Regional Medical Center,1370 West 'D' Street,Not Available,North Wilkesboro,NC,28659,Not Available,(336) 651-8100,General Acute Care Hospital,Open,130,Wilkes,37193,US,36.1592,-81.1579,622210,General Medical And Surgical Hospitals,"NC State Center for Health Statistics, Division of Public Health",2012-07-03T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.wilkesregional.org,Not Available,Not Available,37,Government - District/Authority,0,130,Not Available,Y,2013-03-22T00:00:00.000Z
-77.943813091999971,35.718558670000036,2038,0011927893,Wilson Medical Center,1705 Tarboro St. Sw,Not Available,Wilson,NC,27893,Not Available,(252) 399-8040,General Acute Care Hospital,Open,317,Wilson,37195,US,35.7186,-77.9438,622210,General Medical And Surgical Hospitals,"NC State Center for Health Statistics, Division of Public Health",2012-07-03T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.wilmed.org,Not Available,Not Available,37,Non-profit,0,317,Not Available,Y,2013-03-22T00:00:00.000Z
-80.671125477999965,36.135283917000031,2039,0008127055,Yadkin Valley Community Hospital,624 West Main St,Not Available,Yadkinville,NC,27055,Not Available,(336) 679-2041,General Acute Care Hospital,Open,22,Yadkin,37197,US,36.1353,-80.6711,622210,General Medical And Surgical Hospitals,"NC State Center for Health Statistics, Division of Public Health",2012-07-03T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.yadkinhospital.com/,Not Available,Not Available,37,Non-profit,0,22,Not Available,Not Available,2013-03-22T00:00:00.000Z
-87.412610069,39.125570249000077,2040,0015547882,Sullivan County Community Hospital,2200 N Section St,Not Available,Sullivan,IN,47882,Not Available,(812) 268-4311,Critical Access,Open,25,Sullivan,18153,US,39.1256,-87.4126,622210,General Medical And Surgical Hospitals,http://www.state.in.us/isdh/reports/QAMIS/hosdir/wdirhos.htm,2012-11-06T00:00:00.000Z,Imagery,2014-01-24T00:00:00.000Z,http://www.schosp.com, 12-005013-1,Not Available,18,Government - Local,0,25,Not Available,Not Available,2012-11-29T00:00:00.000Z
-86.893881989999954,40.459714696000042,2041,0012247906,River Bend Hospital,2900 N River Rd,Not Available,West Lafayette,IN,47906,Not Available,(765) 463-2555,Psychiatric Hospital,Open,16,Tippecanoe,18157,US,40.4597,-86.8939,622210,"Hospitals, Psychiatric (Except Convalescent)",http://www.state.in.us/isdh/reports/QAMIS/hosdir/wdirhos.htm,2012-11-06T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.nchsi.com/riverbendhospital.cfm,Not Available,Not Available,18,Non-profit,0,16,Not Available,Not Available,2012-11-29T00:00:00.000Z
-86.879435565999984,40.427203577000064,2042,0015247904,St Vincent Seton Specialty Hospital Lafayette,1501 Hartford St,Not Available,Lafayette,IN,47904,Not Available,(765) 423-6650,Long Term Care Hospital,Open,30,Tippecanoe,18157,US,40.4272,-86.8794,622210,General Medical And Surgical Hospitals,http://www.state.in.us/isdh/reports/QAMIS/hosdir/wdirhos.htm,2012-11-06T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.stvincent.org, 12-003495-1,Not Available,18,Non-profit,0,30,Not Available,Not Available,2012-11-29T00:00:00.000Z
-86.82744646399999,40.406671800000019,2043,0015647905,Sycamore Springs,833 Park East Blvd,Not Available,Lafayette,IN,47905,Not Available,(765) 743-4400,Psychiatric Hospital,Open,48,Tippecanoe,18157,US,40.4067,-86.8274,622210,"Hospitals, Psychiatric (Except Convalescent)",http://www.state.in.us/isdh/reports/QAMIS/hosdir/wdirhos.htm,2012-11-06T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.sycamorespringshealth.com,Not Available,Not Available,18,Proprietary,0,48,Not Available,Not Available,2012-11-29T00:00:00.000Z
-88.560669565999959,33.105677697000026,2044,0007639341,Noxubee General Critical Access Hospital,606 North Jefferson Street,Not Available,Macon,MS,39341,Not Available,(662) 726-4231,General Acute Care Hospital,Open,25,Noxubee,28103,US,33.1057,-88.5607,622210,General Medical And Surgical Hospitals,http://msdh.ms.gov/msdhsite/_static/resources/4662.pdf,2012-11-24T00:00:00.000Z,Geocode,2013-10-02T00:00:00.000Z,http://noxubeecountyms.com/quality-of-life-noxubee-mississipp/health-care-noxubee-mississippi/,License #11-081,Not Available,28,Government - Local,0,25,IV,Not Available,2013-03-27T00:00:00.000Z
-91.450538431999973,39.710612139000027,2045,0009163401,Hannibal Regional Hospital,6000 Hospital Drive,Not Available,Hannibal,MO,63401,Not Available,(573) 248-1300,General Acute Care Hospital,Open,91,Marion,29127,US,39.7106,-91.4505,622210,General Medical And Surgical Hospitals,http://gis.dhss.mo.gov/Website/AGS_healthFacility/healthFacility.html,2013-02-15T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.hrhonline.org,H044,Not Available,29,Non-profit,0,91,Not Available,Y,2013-03-07T00:00:00.000Z
-90.302931376999922,37.558874137000018,2046,0009063645,Madison Medical Center,611 West Main Street,Not Available,Fredericktown,MO,63645,Not Available,(573) 783-3341,General Acute Care Hospital,Open,97,Madison,29123,US,37.5589,-90.3029,622210,General Medical And Surgical Hospitals,http://gis.dhss.mo.gov/Website/AGS_healthFacility/healthFacility.html,2013-02-15T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.madisonmedicalcenter.net,H062,Not Available,29,Government - Local,0,97,Not Available,Y,2013-03-07T00:00:00.000Z
-92.469038073999954,39.747780289000048,2047,0008963552,Macon County Samaritan Memorial Hospital,1205 North Missouri,Not Available,Macon,MO,63552,Not Available,(660) 385-8700,General Acute Care Hospital,Open,25,Macon,29121,US,39.7478,-92.469,622210,General Medical And Surgical Hospitals,http://gis.dhss.mo.gov/Website/AGS_healthFacility/healthFacility.html,2013-02-15T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.samaritanhospital.net,H061,Not Available,29,Government - Local,0,25,Not Available,Y,2013-03-07T00:00:00.000Z
